Time,Temp1F,Temp2F,RH,Pres,AccX,AccZ
4529759,-7.85,2.70,27.80,0.14,0.761,1.058
4530263,-8.73,2.70,27.80,0.14,0.776,1.295
4530766,-8.73,2.70,28.11,0.14,0.835,1.013
4531270,-9.61,2.70,27.80,0.14,0.761,1.339
4531774,-7.85,2.70,27.64,0.14,0.776,1.398
4532278,-7.85,3.58,27.17,0.14,0.628,0.984
4532782,-7.85,3.58,27.48,0.14,0.302,1.117
4533284,-8.73,2.70,27.17,0.14,0.658,0.939
4533788,-7.85,3.58,27.33,0.14,0.850,1.147
4534292,-8.73,3.58,27.17,0.14,0.510,1.295
4534796,-7.85,3.58,27.64,0.14,0.554,1.265
4535300,-7.85,3.58,27.33,0.14,0.480,0.850
4535803,-7.85,3.58,26.85,0.14,0.687,0.969
4536307,-7.85,3.58,28.11,0.14,0.702,1.191
4536811,-8.73,1.82,26.70,0.12,0.628,1.339
4537315,-5.21,8.86,27.80,0.12,1.117,1.458
4537818,-8.73,4.46,25.91,0.14,1.117,1.458
4538321,-8.73,3.58,27.33,0.12,0.747,1.309
4538825,-7.85,3.58,27.33,0.14,0.658,1.221
4539329,-8.73,2.70,27.48,0.14,0.865,1.147
4539833,-7.85,2.70,27.33,0.14,0.761,1.250
4540337,-7.85,2.70,27.48,0.14,0.776,1.147
4540840,-8.73,2.70,27.01,0.14,0.850,1.191
4541344,-7.85,2.70,27.48,0.14,0.969,1.280
4541848,-6.97,2.70,27.80,0.14,0.821,1.428
4542352,-6.97,2.70,27.96,0.14,0.835,0.998
4542855,-8.73,1.82,27.33,0.12,0.687,1.398
4543358,-3.45,7.98,27.96,0.12,1.117,2.006
4543862,-7.85,5.34,25.43,0.12,0.984,1.546
4544366,-7.85,2.70,27.64,0.14,0.554,1.413
4544870,-8.73,2.70,27.48,0.14,0.510,1.265
4545374,-7.85,2.70,27.33,0.14,0.776,1.221
4545878,-6.97,2.70,28.27,0.16,0.687,1.235
4546381,-6.97,2.70,27.48,0.14,0.613,1.191
4546885,-6.97,3.58,27.80,0.14,0.554,1.324
4547389,-8.73,3.58,27.33,0.14,0.673,1.235
4547892,-8.73,3.58,27.64,0.14,0.554,1.250
4548396,-8.73,3.58,27.96,0.12,0.717,1.206
4548899,-8.73,3.58,27.80,0.14,0.687,1.250
4549403,-8.73,3.58,27.96,0.14,0.687,1.250
4549907,-8.73,3.58,28.27,0.14,0.613,1.147
4550411,-8.73,3.58,28.11,0.14,0.658,1.265
4550915,-8.73,3.58,27.96,0.14,0.658,1.206
4551418,-8.73,3.58,27.64,0.14,0.628,1.206
4551922,-6.97,3.58,28.59,0.14,0.673,1.221
4552425,-8.73,3.58,27.80,0.14,0.628,1.102
4552929,-7.85,2.70,27.64,0.14,0.761,1.354
4553433,-4.33,7.98,27.17,0.16,1.176,1.709
4553936,-2.57,8.86,27.17,0.14,1.161,1.709
4554440,-7.85,3.58,26.85,0.12,1.176,2.050
4554944,-8.73,4.46,27.64,0.14,0.687,1.147
4555448,-8.73,4.46,27.80,0.14,0.673,1.206
4555952,-6.97,4.46,27.96,0.16,0.880,1.161
4556455,-6.97,4.46,28.27,0.14,0.865,1.265
4556959,-6.97,4.46,28.11,0.14,0.717,1.428
4557462,-7.85,4.46,27.80,0.14,0.539,1.117
4557966,-6.97,4.46,28.43,0.14,0.791,1.087
4558470,-6.97,4.46,27.80,0.14,0.717,1.117
4558973,-6.97,4.46,27.80,0.14,0.732,1.147
4559477,-6.97,4.46,28.11,0.16,0.613,1.132
4559981,-6.97,4.46,27.96,0.14,0.643,1.369
4560485,-7.85,4.46,28.11,0.14,0.584,1.147
4560989,-8.73,4.46,28.11,0.14,0.569,1.191
4561492,-7.85,4.46,27.80,0.14,0.687,1.176
4561996,-6.97,4.46,27.96,0.14,0.717,1.221
4562499,-7.85,4.46,27.64,0.14,0.687,1.295
4563003,-7.85,3.58,27.80,0.12,0.717,1.280
4563507,-0.82,9.74,28.59,0.12,1.221,1.591
4564011,-6.97,4.46,25.12,0.12,1.161,1.709
4564514,-7.85,4.46,27.96,0.14,0.821,1.472
4565018,-7.85,4.46,28.43,0.14,0.687,1.102
4565522,-6.97,4.46,27.64,0.14,0.658,1.161
4566026,-6.97,4.46,28.43,0.14,0.702,1.058
4566530,-7.85,4.46,28.11,0.14,0.643,1.147
4567032,-6.97,4.46,27.96,0.14,0.702,1.280
4567536,-7.85,4.46,27.80,0.14,0.747,1.176
4568040,-6.97,4.46,28.11,0.14,0.791,1.176
4568544,-6.97,4.46,27.64,0.14,0.613,1.161
4569048,-7.85,4.46,28.11,0.14,0.643,1.309
4569551,-6.97,4.46,27.96,0.16,0.628,1.235
4570055,-7.85,4.46,27.96,0.14,0.628,1.147
4570559,-6.97,4.46,27.80,0.14,0.732,1.250
4571063,-7.85,4.46,28.11,0.12,0.673,1.176
4571567,-6.97,3.58,27.64,0.14,0.628,1.280
4572069,-7.85,3.58,28.43,0.14,0.702,1.354
4572573,-7.85,4.46,27.64,0.14,0.613,1.087
4573077,-7.85,3.58,28.11,0.12,0.821,1.354
4573581,-4.33,8.86,27.17,0.12,1.265,1.561
4574085,-6.97,6.22,25.91,0.12,1.102,1.739
4574588,-6.97,4.46,28.75,0.14,0.569,1.147
4575092,-6.09,4.46,28.27,0.14,0.584,1.280
4575596,-6.97,4.46,28.43,0.14,0.643,1.413
4576100,-6.09,4.46,28.59,0.14,0.643,1.309
4576604,-6.97,4.46,27.80,0.12,0.761,1.354
4577106,-6.09,3.58,28.43,0.14,0.599,1.309
4577610,-7.85,3.58,28.90,0.12,0.613,1.250
4578114,-6.97,4.46,28.43,0.16,0.673,1.295
4578618,-6.97,3.58,28.27,0.14,0.776,1.295
4579122,-6.97,4.46,28.11,0.16,0.643,1.280
4579625,-6.09,4.46,28.27,0.12,0.658,1.147
4580129,-6.09,4.46,28.11,0.14,0.628,1.176
4580633,-6.97,3.58,27.96,0.14,0.687,1.339
4581137,-6.97,4.46,28.27,0.12,0.717,1.147
4581641,-6.09,4.46,28.43,0.12,0.791,1.117
4582144,-6.97,2.70,28.11,0.12,0.835,1.295
4582647,-1.70,10.62,28.59,0.05,1.265,1.798
4583151,-6.09,5.34,27.17,0.12,1.132,1.724
4583655,-6.97,3.58,28.59,0.12,0.569,1.250
4584159,-6.97,4.46,28.90,0.14,0.554,1.265
4584663,-6.97,4.46,28.43,0.12,0.732,0.998
4585166,-6.09,4.46,28.59,0.14,0.747,1.117
4585670,-7.85,4.46,28.43,0.12,0.584,1.221
4586174,-6.09,4.46,28.43,0.14,0.717,1.295
4586678,-6.09,4.46,28.27,0.14,0.776,1.221
4587181,-7.85,4.46,28.75,0.14,0.791,1.280
4587684,-6.97,4.46,28.59,0.12,0.717,1.235
4588188,-6.09,5.34,28.90,0.14,0.687,1.161
4588692,-6.09,5.34,28.75,0.12,0.643,1.206
4589196,-6.09,5.34,28.27,0.14,0.791,1.132
4589700,-7.85,5.34,28.59,0.14,0.776,1.280
4590203,-7.85,5.34,28.59,0.12,0.702,1.221
4590707,-6.09,4.46,28.59,0.12,0.747,1.265
4591211,-6.09,5.34,28.43,0.12,0.613,1.176
4591714,-6.97,4.46,27.96,0.14,0.599,1.221
4592218,-7.85,3.58,28.43,0.12,0.865,1.517
4592721,-3.45,9.74,27.80,0.14,1.413,1.754
4593225,1.82,8.86,29.06,0.12,0.998,1.635
4593729,-6.97,5.34,27.80,0.14,1.191,1.917
4594233,-6.97,5.34,28.59,0.14,0.747,1.324
4594737,-6.97,5.34,28.75,0.14,0.761,1.324
4595240,-6.97,5.34,28.90,0.12,0.821,1.339
4595744,-6.09,4.46,28.75,0.12,0.673,1.383
4596248,-7.85,4.46,28.43,0.12,0.539,1.398
4596751,-6.09,4.46,28.43,0.12,0.850,1.413
4597255,-6.09,4.46,28.75,0.12,0.835,1.354
4597758,-6.09,4.46,28.27,0.12,0.806,1.339
4598262,-6.09,4.46,28.59,0.14,0.776,1.339
4598766,-6.97,3.58,28.11,0.12,0.969,1.458
4599270,-2.57,10.62,28.75,0.03,1.295,1.857
4599774,-5.21,9.74,26.70,0.12,1.117,1.606
4600278,-7.85,4.46,27.80,0.16,1.147,1.872
4600781,-6.09,4.46,29.06,0.12,0.658,1.324
4601284,-6.97,4.46,29.06,0.14,0.791,1.309
4601788,-6.97,4.46,29.38,0.12,0.732,1.324
4602292,-6.09,4.46,28.75,0.14,0.628,1.147
4602796,-5.21,4.46,28.43,0.12,0.702,1.147
4603299,-6.09,4.46,29.06,0.12,0.806,1.176
4603803,-6.97,4.46,29.38,0.12,0.687,1.280
4604307,-6.09,4.46,29.38,0.12,0.643,1.221
4604811,-6.09,4.46,28.59,0.12,0.569,1.250
4605315,-7.85,4.46,28.43,0.12,0.643,1.235
4605818,-6.09,4.46,29.06,0.12,0.747,1.221
4606321,-5.21,4.46,29.06,0.12,0.821,1.250
4606825,-6.97,4.46,27.17,0.12,0.732,1.161
4607329,-6.09,4.46,29.06,0.12,0.776,1.191
4607833,-6.09,4.46,28.59,0.12,0.806,1.295
4608336,-6.09,4.46,29.22,0.12,0.702,1.250
4608840,-7.85,3.58,28.43,0.12,0.954,1.324
4609344,-5.21,9.74,29.38,0.12,1.398,1.813
4609848,-6.97,5.34,26.22,0.12,1.221,1.606
4610352,-6.97,4.46,28.75,0.12,0.865,1.413
4610854,-6.97,4.46,28.75,0.12,0.791,1.339
4611358,-5.21,4.46,25.75,0.12,0.702,1.339
4611862,-5.21,5.34,28.90,0.14,0.702,1.250
4612366,-6.97,5.34,29.06,0.12,0.717,1.265
4612870,-6.09,4.46,28.90,0.14,0.702,1.013
4613373,-6.97,4.46,29.06,0.14,0.821,1.147
4613877,-6.97,4.46,24.02,0.12,0.821,1.161
4614381,-6.97,4.46,28.75,0.14,0.806,1.161
4614885,-5.21,4.46,28.59,0.14,0.821,1.161
4615388,-6.09,4.46,29.38,0.12,0.806,1.147
4615891,-6.97,4.46,29.06,0.12,0.806,1.161
4616395,-6.09,4.46,28.90,0.14,0.821,1.147
4616899,-6.09,4.46,28.75,0.12,0.806,1.087
4617403,-6.09,4.46,28.43,0.12,1.028,1.517
4617907,-6.09,5.34,28.90,0.12,1.072,1.339
4618411,-5.21,5.34,29.38,0.16,0.243,1.087
4618914,-6.09,3.58,28.75,0.12,0.776,1.546
4619418,-3.45,9.74,28.11,0.14,1.235,1.680
4619921,-2.57,16.78,27.64,0.14,1.221,1.931
4620425,-6.09,5.34,29.06,0.10,0.732,1.783
4620929,-6.97,4.46,29.69,0.14,0.895,0.984
4621432,-5.21,5.34,29.22,0.16,0.199,0.998
4621936,-5.21,5.34,28.90,0.14,0.673,1.561
4622440,-5.21,5.34,29.38,0.16,0.998,0.880
4622944,-6.09,5.34,29.38,0.14,1.383,1.443
4623448,-6.97,4.46,29.38,0.14,0.436,1.561
4623951,-5.21,4.46,28.90,0.14,1.206,0.332
4624455,-6.97,4.46,29.06,0.14,0.362,1.354
4624958,-6.97,4.46,28.75,0.14,0.213,2.346
4625462,-6.97,4.46,29.69,0.14,1.665,0.436
4625966,-5.21,4.46,29.06,0.14,-0.527,1.946
4626469,-6.09,4.46,29.53,0.14,0.865,0.673
4626973,-6.97,4.46,28.75,0.14,1.221,1.917
4627477,-6.09,4.46,29.53,0.14,0.673,1.546
4627981,-6.09,4.46,29.38,0.14,0.421,1.072
4628485,-6.09,4.46,29.22,0.14,0.613,3.131
4628988,-6.09,3.58,28.75,0.14,1.280,2.168
4629492,-0.82,9.74,28.75,0.16,0.791,1.072
4629995,-2.57,9.74,27.33,0.14,2.450,1.931
4630499,-5.21,4.46,27.96,0.14,0.821,3.650
4631003,-5.21,4.46,29.22,0.16,1.383,2.139
4631506,-6.09,4.46,29.22,0.16,-0.038,1.620
4632010,-6.09,4.46,29.53,0.16,-0.646,1.132
4632514,-5.21,4.46,29.06,0.16,1.931,0.954
4633018,-6.09,4.46,29.22,0.16,1.576,-0.024
4633522,-6.09,4.46,28.75,0.16,-0.423,1.354
4634025,-6.97,4.46,28.75,0.16,-0.601,0.613
4634529,-6.09,4.46,28.90,0.16,-0.098,1.309
4635032,-6.09,4.46,28.59,0.16,1.857,1.176
4635536,-5.21,4.46,28.43,0.16,1.339,1.828
4636040,-5.21,4.46,28.27,0.16,0.939,1.161
4636544,-6.09,4.46,28.90,0.16,-0.809,1.250
4637047,-6.09,4.46,28.59,0.16,1.546,0.687
4637551,-5.21,4.46,28.59,0.16,0.850,1.739
4638055,-6.09,4.46,28.59,0.16,1.754,1.857
4638559,-6.09,4.46,29.22,0.16,-1.342,1.369
4639063,-5.21,4.46,28.90,0.16,2.228,0.584
4639565,-6.09,2.70,28.75,0.16,0.865,1.176
4640069,-1.70,9.74,29.38,0.14,-1.386,2.998
4640573,-5.21,4.46,27.96,0.12,1.902,2.716
4641077,-6.09,4.46,28.27,0.16,1.857,2.346
4641581,-5.21,4.46,28.75,0.16,-0.290,1.828
4642084,-5.21,4.46,28.59,0.18,1.546,1.087
4642588,-5.21,4.46,28.59,0.16,1.102,0.036
4643092,-5.21,4.46,28.59,0.16,-1.357,1.783
4643596,-5.21,3.58,28.59,0.18,0.895,0.184
4644100,-6.09,4.46,28.43,0.18,0.539,2.628
4644602,-5.21,4.46,28.43,0.18,-0.364,-0.720
4645106,-6.09,4.46,28.43,0.18,1.072,0.628
4645610,-4.33,4.46,27.96,0.20,-0.912,0.539
4646114,-5.21,3.58,28.59,0.18,1.502,0.569
4646618,-5.21,3.58,28.75,0.20,-0.246,1.783
4647121,-5.21,4.46,28.59,0.18,-0.512,1.606
4647625,-4.33,4.46,28.43,0.18,0.539,1.028
4648129,-5.21,2.70,27.64,0.18,1.250,3.457
4648633,4.46,9.74,29.06,0.16,1.013,-1.268
4649136,-5.21,3.58,27.33,0.18,2.183,2.731
4649639,-5.21,3.58,28.11,0.18,1.517,3.413
4650143,-5.21,3.58,28.59,0.18,-0.497,2.331
4650647,-6.09,3.58,28.11,0.18,1.754,1.324
4651151,-5.21,3.58,27.96,0.18,0.376,1.650
4651655,-5.21,3.58,28.27,0.18,1.843,2.006
4652158,-4.33,3.58,27.96,0.18,2.820,-0.586
4652662,-5.21,3.58,28.11,0.20,0.599,0.436
4653166,-4.33,3.58,28.11,0.18,-0.423,1.324
4653670,-4.33,4.46,27.64,0.18,2.124,1.709
4654173,-5.21,4.46,27.96,0.18,-0.112,0.480
4654676,-6.97,2.70,27.96,0.18,2.939,2.302
4655180,0.06,9.74,27.96,0.10,0.954,1.843
4655684,-5.21,7.10,25.75,0.18,0.717,0.998
4656188,-4.33,3.58,27.96,0.18,2.687,3.990
4656692,-5.21,3.58,28.27,0.20,2.257,0.599
4657196,-4.33,3.58,27.48,0.18,-0.201,0.821
4657699,-4.33,3.58,27.17,0.18,0.895,1.206
4658203,-4.33,3.58,27.64,0.20,1.398,2.731
4658706,-5.21,3.58,32.06,0.20,-0.616,-0.349
4659210,-4.33,3.58,27.64,0.20,2.228,0.924
4659714,-4.33,3.58,27.64,0.20,1.058,-0.379
4660217,-4.33,3.58,27.64,0.20,-1.312,1.665
4660721,-4.33,3.58,27.33,0.20,1.087,1.147
4661225,-4.33,3.58,28.11,0.20,1.309,1.235
4661729,-5.21,3.58,27.80,0.20,1.546,1.161
4662233,-4.33,3.58,27.48,0.20,0.850,1.147
4662736,-4.33,3.58,27.33,0.20,-0.172,0.510
4663240,-5.21,3.58,26.85,0.20,0.287,2.583
4663743,-4.33,3.58,27.33,0.20,1.058,2.168
4664247,-4.33,3.58,27.01,0.20,-0.734,0.362
4664751,-6.09,1.82,27.33,0.20,1.769,2.287
4665254,-0.82,7.98,26.54,0.23,1.354,0.095
4665758,4.46,8.86,25.91,0.20,0.391,2.465
4666262,-4.33,2.70,26.22,0.23,0.273,1.695
4666766,-4.33,2.70,27.33,0.21,-0.201,1.620
4667270,-4.33,2.70,27.17,0.20,0.984,0.702
4667773,-4.33,2.70,27.01,0.21,1.132,1.309
4668276,-5.21,2.70,26.85,0.21,1.398,1.961
4668780,-4.33,2.70,27.17,0.21,0.791,0.021
4669284,-4.33,2.70,27.33,0.21,0.850,1.976
4669788,-4.33,2.70,26.85,0.21,0.643,0.850
4670291,-5.21,2.70,27.01,0.21,0.806,0.302
4670795,-6.09,2.70,27.01,0.21,1.295,2.035
4671299,-4.33,2.70,27.17,0.23,-0.009,0.850
4671803,-4.33,2.70,27.17,0.21,0.480,1.250
4672307,-5.21,2.70,26.85,0.21,0.006,1.620
4672809,-5.21,2.70,26.85,0.21,-1.208,0.939
4673313,-4.33,2.70,26.70,0.21,0.880,0.125
4673817,-4.33,2.70,26.54,0.23,1.235,2.598
4674321,-5.21,2.70,26.54,0.21,1.724,2.094
4674825,-5.21,1.82,26.22,0.21,0.658,0.199
4675329,4.46,8.86,26.54,0.21,0.865,1.191
4675832,-4.33,1.82,24.02,0.21,0.243,2.213
4676336,-4.33,2.70,26.70,0.21,-1.016,3.102
4676840,-4.33,2.70,26.38,0.21,-0.542,1.339
4677344,-4.33,2.70,26.07,0.21,0.702,0.761
4677847,-5.21,2.70,25.91,0.21,2.583,2.243
4678350,-5.21,2.70,26.54,0.23,1.754,1.072
4678854,-4.33,2.70,26.38,0.23,2.657,0.761
4679358,-5.21,2.70,25.91,0.23,-0.942,1.428
4679862,-4.33,2.70,26.38,0.23,0.732,1.147
4680366,-5.21,2.70,25.75,0.23,0.910,1.280
4680869,-3.45,2.70,26.22,0.23,-0.853,3.738
4681373,-4.33,2.70,26.07,0.23,-0.660,0.273
4681877,-5.21,2.70,25.91,0.23,1.102,1.072
4682380,-3.45,2.70,25.75,0.23,0.673,0.702
4682884,-4.33,1.82,26.07,0.23,0.510,0.776
4683387,-3.45,1.82,25.59,0.23,0.880,0.391
4683891,-4.33,2.70,26.07,0.23,-0.438,0.080
4684395,-4.33,2.70,26.07,0.23,0.969,2.020
4684899,-5.21,0.94,25.28,0.23,0.051,0.895
4685403,0.06,7.10,24.96,0.29,0.984,-0.809
4685906,-5.21,0.06,23.86,0.23,1.502,2.835
4686410,-5.21,1.82,25.91,0.23,0.673,1.354
4686913,-5.21,1.82,25.12,0.23,-0.586,1.931
4687417,-5.21,1.82,25.43,0.25,0.095,-0.009
4687921,-4.33,1.82,25.43,0.25,-0.053,3.309
4688424,-5.21,1.82,25.59,0.25,-0.053,0.302
4688928,-3.45,1.82,25.59,0.25,-1.979,1.813
4689432,-4.33,1.82,25.28,0.27,-0.631,0.450
4689936,-3.45,1.82,25.28,0.25,0.391,1.043
4690440,-5.21,1.82,25.43,0.25,1.309,2.317
4690944,-5.21,1.82,24.96,0.25,0.895,1.620
4691447,-3.45,1.82,21.97,0.27,0.391,1.265
4691951,-4.33,0.94,25.59,0.25,-1.682,0.332
4692454,-3.45,1.82,25.28,0.25,1.620,0.524
4692958,-3.45,0.94,25.43,0.25,-0.838,0.406
4693462,-4.33,0.94,24.96,0.25,-1.016,0.554
4693965,-4.33,0.94,24.80,0.25,-0.038,0.880
4694469,-4.33,0.94,24.80,0.25,0.599,1.724
4694973,-4.33,0.06,24.96,0.25,0.924,-1.549
4695477,0.06,5.34,24.65,0.29,1.058,0.317
4695981,3.58,11.50,23.38,0.25,1.235,1.532
4696484,-4.33,0.94,23.70,0.34,1.591,2.331
4696987,-4.33,0.94,24.33,0.27,1.117,0.213
4697491,-3.45,0.94,24.96,0.25,1.117,0.821
4697995,-4.33,0.94,25.12,0.27,1.265,0.139
4698499,-3.45,0.94,24.65,0.27,3.190,2.805
4699002,-4.33,0.94,24.80,0.27,0.139,0.924
4699506,-4.33,0.94,24.49,0.27,0.287,1.443
4700010,-4.33,0.94,24.65,0.27,0.776,0.865
4700514,-4.33,0.94,24.33,0.27,0.673,0.658
4701018,-3.45,0.94,24.33,0.27,2.317,3.027
4701521,-5.21,0.06,24.33,0.27,3.250,0.436
4702024,-4.33,0.06,24.49,0.27,0.969,3.264
4702528,-3.45,0.06,24.17,0.27,0.584,1.043
4703032,-5.21,0.06,24.65,0.27,0.287,2.479
4703536,-5.21,0.06,23.86,0.27,2.272,2.020
4704039,-4.33,0.06,24.65,0.27,-0.290,3.501
4704543,-3.45,0.94,23.70,0.27,0.421,0.835
4705047,-4.33,-0.82,23.70,0.27,1.221,-0.261
4705551,-1.70,6.22,24.65,0.27,1.813,2.376
4706055,-3.45,0.06,22.91,0.32,0.376,1.887
4706557,-3.45,0.94,23.86,0.27,0.317,1.102
4707061,-3.45,0.06,23.54,0.27,0.702,0.584
4707565,-3.45,0.94,24.33,0.27,-3.030,1.013
4708069,-3.45,0.06,23.38,0.27,0.362,0.969
4708573,-4.33,0.06,23.54,0.27,-0.320,2.213
4709076,-2.57,0.94,23.54,0.29,1.295,0.702
4709580,-3.45,0.06,23.54,0.29,0.806,1.739
4710084,-5.21,-0.82,23.54,0.29,-0.734,0.835
4710588,0.94,5.34,23.70,0.21,2.006,1.783
4711092,5.34,3.58,22.12,0.29,1.532,0.228
4711595,-3.45,0.94,22.28,0.25,1.635,2.568
4712098,-2.57,0.94,23.38,0.29,1.961,1.443
4712602,-3.45,0.94,23.07,0.29,0.732,0.584
4713106,-4.33,0.94,23.38,0.29,0.554,0.776
4713610,-2.57,0.06,23.38,0.29,-0.157,-3.489
4714114,-4.33,0.94,23.54,0.29,-0.083,2.154
4714617,-3.45,0.06,22.75,0.29,1.931,0.717
4715121,-2.57,0.06,23.07,0.29,1.532,2.376
4715625,-3.45,0.06,19.92,0.29,-0.142,0.702
4716128,-4.33,0.06,23.38,0.29,4.079,0.317
4716632,-4.33,0.06,22.60,0.29,4.331,2.909
4717135,-3.45,0.06,22.60,0.29,3.072,2.939
4717639,-4.33,0.06,23.38,0.29,-0.409,1.087
4718143,-4.33,0.06,22.60,0.29,-0.557,2.642
4718647,-4.33,0.06,22.44,0.29,2.376,0.510
4719151,-4.33,0.06,22.91,0.29,2.346,1.206
4719654,-4.33,0.06,22.28,0.31,0.954,0.006
4720158,-2.57,0.06,17.71,0.31,0.895,-1.238
4720661,-4.33,-0.82,22.28,0.29,-0.409,3.531
4721165,3.58,6.22,23.23,0.29,2.331,2.139
4721669,-1.70,3.58,20.55,0.34,1.872,-0.261
4722172,-4.33,0.06,22.28,0.31,-2.334,1.413
4722676,-3.45,0.06,22.12,0.31,-0.631,-1.223
4723180,-2.57,0.06,22.75,0.31,0.687,-0.275
4723684,-2.57,0.06,21.97,0.31,1.072,-0.542
4724188,-2.57,0.06,22.60,0.31,-1.016,1.843
4724691,-2.57,0.06,22.12,0.31,-0.690,2.465
4725194,-3.45,0.06,22.28,0.31,-2.097,0.584
4725698,-3.45,0.06,22.28,0.31,1.428,2.598
4726202,-3.45,0.06,22.60,0.31,-0.216,3.413
4726706,-4.33,0.06,22.75,0.32,1.250,1.043
4727209,-2.57,0.06,22.28,0.31,1.324,-0.142
4727713,-3.45,0.06,22.12,0.32,0.658,2.035
4728217,-2.57,0.06,21.97,0.32,-0.142,-0.305
4728721,-2.57,0.06,22.44,0.32,2.168,3.146
4729225,-2.57,0.06,21.97,0.32,-0.912,-0.275
4729729,-3.45,0.06,21.81,0.32,1.665,1.961
4730231,-3.45,0.06,22.28,0.32,-0.038,-0.127
4730735,-3.45,0.06,21.65,0.32,-0.083,3.190
4731239,-4.33,-1.70,21.49,0.31,0.628,5.131
4731743,0.94,4.46,20.55,0.38,0.199,0.924
4732247,-2.57,2.70,19.13,0.31,1.902,2.405
4732750,-2.57,-0.82,21.65,0.34,-0.231,-0.423
4733254,-3.45,-0.82,21.49,0.32,-0.734,0.495
4733758,-3.45,0.06,21.18,0.32,0.317,1.887
4734262,-3.45,0.06,21.65,0.32,2.065,3.546
4734766,-3.45,0.06,21.18,0.32,1.147,1.058
4735268,-3.45,0.06,21.97,0.32,1.532,-0.349
4735772,-2.57,0.06,21.02,0.32,0.717,0.213
4736276,-2.57,-0.82,21.49,0.34,1.680,1.369
4736780,-3.45,-0.82,21.34,0.32,0.613,1.132
4737284,-3.45,-0.82,21.49,0.32,0.850,1.665
4737787,-2.57,-0.82,21.34,0.34,1.028,1.872
4738291,-2.57,-0.82,21.49,0.34,1.472,1.043
4738795,-2.57,-0.82,21.34,0.34,2.672,2.746
4739299,-3.45,-0.82,21.18,0.34,-0.305,0.287
4739803,-2.57,-0.82,20.86,0.34,0.791,1.931
4740305,-2.57,-0.82,21.02,0.34,1.176,1.783
4740809,-2.57,-0.82,21.02,0.34,0.835,1.798
4741313,-4.33,-1.70,19.92,0.32,0.628,0.199
4741817,0.94,3.58,19.60,0.25,2.020,2.154
4742321,4.46,5.34,18.97,0.34,2.746,2.376
4742824,-3.45,-0.82,19.29,0.40,0.154,3.042
4743328,-4.33,-0.82,21.02,0.34,0.317,1.191
4743832,-2.57,-0.82,20.55,0.34,1.398,1.161
4744336,-4.33,-0.82,20.70,0.34,-0.586,1.265
4744840,-3.45,-0.82,20.70,0.34,1.502,1.769
4745342,-2.57,-0.82,20.07,0.34,1.324,0.376
4745846,-2.57,-0.82,20.86,0.36,0.213,1.650
4746350,-2.57,-0.82,20.23,0.34,1.902,0.628
4746854,-3.45,-0.82,20.39,0.36,0.910,2.183
4747358,-2.57,-0.82,20.39,0.36,-1.919,1.517
4747862,-3.45,-0.82,19.92,0.34,1.221,0.835
4748365,-2.57,-0.82,20.55,0.38,0.717,2.302
4748869,-2.57,-0.82,20.23,0.38,0.213,1.887
4749373,-2.57,-1.70,20.23,0.36,-0.305,2.776
4749877,-1.70,-0.82,20.07,0.36,2.065,2.361
4750380,-4.33,-1.70,19.76,0.36,0.287,2.865
4750883,-3.45,-0.82,20.23,0.36,0.599,1.221
4751387,-4.33,-1.70,19.92,0.36,2.435,2.198
4751891,0.06,4.46,20.07,0.36,-0.912,2.494
4752395,-2.57,-0.82,18.65,0.32,1.620,2.479
4752899,-3.45,-0.82,19.92,0.38,-0.320,2.035
4753402,-2.57,-0.82,19.60,0.38,1.339,2.035
4753906,-3.45,-0.82,19.60,0.36,-0.142,2.376
4754410,-3.45,-0.82,19.60,0.38,1.695,1.413
4754914,-1.70,-1.70,20.07,0.38,-1.282,-1.268
4755418,-3.45,-1.70,19.60,0.38,-1.682,2.228
4755920,-3.45,-1.70,19.60,0.38,-0.527,1.191
4756424,-2.57,-1.70,19.29,0.38,-0.557,2.731
4756928,-3.45,-1.70,19.60,0.38,-0.986,2.568
4757432,-3.45,-1.70,19.44,0.38,2.909,2.791
4757936,-2.57,-1.70,19.13,0.38,-0.838,2.183
4758439,-3.45,-1.70,19.60,0.38,0.510,1.650
4758943,-2.57,-1.70,19.60,0.38,0.584,3.516
4759447,-2.57,-1.70,19.76,0.38,0.436,0.895
4759951,-2.57,-1.70,19.60,0.40,-0.631,-0.512
4760455,-2.57,-1.70,19.44,0.38,-1.534,2.598
4760958,-2.57,-1.70,18.81,0.38,0.080,1.383
4761461,-3.45,-2.57,18.65,0.38,1.695,2.139
4761965,2.70,2.70,17.71,0.27,1.043,2.154
4762469,7.10,1.82,17.71,0.38,1.280,1.117
4762973,-1.70,-1.70,17.71,0.47,0.998,1.961
4763476,-2.57,-1.70,18.97,0.40,-0.809,1.132
4763980,-1.70,-2.57,19.13,0.40,-0.557,0.599
4764484,-3.45,-1.70,18.81,0.42,-1.223,0.584
4764988,-3.45,-1.70,18.50,0.40,1.902,-0.024
4765492,-2.57,-1.70,18.18,0.40,0.391,1.576
4765996,-3.45,-2.57,18.50,0.40,2.272,1.487
4766498,-3.45,-3.45,18.34,0.40,1.561,1.872
4767002,0.06,2.70,18.97,0.38,0.599,2.376
4767506,-1.70,-4.33,16.29,0.40,0.895,1.132
4768010,-3.45,-2.57,18.50,0.40,1.161,1.917
4768514,-2.57,-2.57,18.18,0.42,1.665,3.013
4769017,-2.57,-2.57,18.02,0.42,0.806,2.776
